,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
4358,"Có 3 loại đế để bạn lựa chọn, mình thấy đế New York là vừa ăn nhất, không quá dày dễ ngán cũng không quá mỏng như bánh tráng nướng 😂. Nước:Bạn mình gọi cafe kiểu Ý gì đó, nói chung là chán.",0,0,0,2,0,0
4359,Chợ truyền thống khá rộng.chợ hơi cũ.vệ sinh ko tốt.chợ bán khá nhiều hàng hóa,0,0,0,0,0,3
4360,"Nằm ngay cạnh cầu rồng, view đẹp, trên tầng thượng có cà phê ngắm được cảnh toàn thành phố. Gần sân bay, gần chợ hàn, chợ cồn. Nhân viên phục vụ tận tình, dễ thương, chu đáo, giá cả tại trung tâm cũng tạm chấp nhận được. Phòng ốc theo phong cách hiện đại.",0,5,0,0,0,0
4361,"tai xế và lơ xe kh lịch sự, chạy nhanh thấy kh dc an toàn, lại còn bấm còi liên tục cả đêm. Đi Mai Linh xe cũ xíu mà đi mấy lần các***chạy cẩn thận lại lịch sự. Chắc xe này dạo này làm ăn dc nên chẳng cần chất lượng dịch vụ. Haiz",0,0,0,0,1,0
4362,"Mình nghe nói quán này làm mưa làm gió với các bạn trẻ quy nhơn nên thử đến xem như thế nào. Quả đúng thật, quán view rất rộng, có phòng máy lạnh rộng lắm nhé, quán có chịu khó đầu tư về view nên thấy nhiều view của quán đẹp để chụp hình! Mìn thích ở quán cách nhân viên phục vụ rất chuyên nghiệp và lịch sự nhé kiểu như những quán sang trọng sài gòn v! Trà sữa của quán khá ngon và nhiều nhé uống hết 1 ly chắc no chanh bềnh luôn nè :))) còn về giá cả thấy rất hợp lý cho các bạn sinh viên trẻ nhé! Có dịp mình sẽ ghé quán thêm vài lần nữa <3 <3",0,0,5,5,0,0
4363,"Cảnh quan không được chăm sóc, tu bổ. Nhìn chung, chất lượng cơ sở hạ tầng chưa tương xứng với tiêu chuẩn 3  sao .Nhân viên có thái độ mà việc cũng bình thường.",0,2,0,0,0,0
4364,"Quán khá bé, nằm trong nhà chủ luôn.
Đến sẽ đc free trà đá và đĩa xoài bé.
Ghẹ tươi, ngon, không to lắm nhưng khá chắc thịt. Giá cả theo thời giá nhưng mặt bằng chung là rẻ. Hôm mình ăn chỉ 300K/1kg thôi.
Món phải ăn thử chỗ này là sò lụa xào bơ tỏi, rất thơm và ngon nhưng hơi đắt.
",0,0,3,4,0,0
4365,"Đồ ăn ngon, giá ổn. Mỗi tội hơi đông nên gọi món nhiều khi chờ mãi không thấy. Đến lúc hỏi quản lý thì món đó hết rồi nhưng cũng không thấy nhà hàng xử lý gì, đến lúc tính tiền vẫn ghi món đó vô bill =)))",0,0,2,4,0,0
4366,"Quang cảnh đã được cải tạo, các nền đường đã được lát đá, sạch sẽ, cây xanh phủ mát, bãi biển cát trắng min, sạch.",5,0,0,0,0,0
4367,Trung tâm mua sắm vui chơi. Tầng 1 bạn có thể mua quần áo trang sức điện máy. Tầng 2 trải nghiệm các trò chơi và dịch vụ thư giãn. Tầng 3 trải nghiệm xem phim và mua sắm,4,0,0,0,0,4
4368,"Món ăn ngon giá cả hợp lý, không gian thoáng mát. Phục vụ nhiệt tình chu đáo",0,0,4,5,0,0
4369,"Thái độ nhân viên thì tôi ko có ấn tượng gì đặc biệt, nhưng vị trí và cảnh quan thì rất thích. Chúng tôi đã chụp ảnh, thư giãn, và ngồi chơi rất lâu tại đây.",4,0,0,0,0,0
4370,"Ồ. Mình đã vừa tìm được lại địa chỉ của công ty thuê xe tại quy nhơn này. Thiệt tình thì đã có dịp thuê xe tại đây. Phải nói là hết sức ưng ý. Xe thì mới mà giá lại hợp lý. Đội ngũ nhân viên rất nhiệt tình và hiếu khách. Phải nói là từ trước giờ mình đến quy nhơn du lịch thì hầu hết di chuyển bằng xe máy nên đã tìm kiếm hết các công ty thuê xe rồi. Giờ mới tìm được chổ ưng bụng nhất. Du lịch bụi nên mình tiết kiệm được bao nhiêu thì tiết kiệm thôi. Phải nói chắc chắn rằng mình sẽ quay lại quy nhơn và tiếp tục ủng hộ A Bảo Cảm ơn các bạn vì đã cho mình thuê những chiếc xe rất tốt, chuyến đi của nhóm mình rất vui vẻ mình rất hài lòng có dịp quay lại quy nhơn mình sẽ liên hệ các bạn nhé!",0,0,0,0,5,0
4371,"Đi đến nơi đây cũng lâu lắm rồi mà nay mới có dịp giờ rãnh để ngồi viết review cho chổ này. Do mình may mắn được đi với công ty nên mình mới có dịp ghé đến nhà hàng này, mình thấy thực đơn của quán cũng hao hao như mấy trung tâm hội nghị khác thôi nhưng được cái quán này phục vụ khá là tốt, nhân viên thì thân thiện và vui vẻ lại còn chu đáo hơn. Về phía phần đồ ăn thì khá là ok nhe, có mấy món nghe tên khá là lạ vì ở Cần Thơ mình chưa có ăn bao giờ được dịp ra đây ăn thử thấy cũng khá là thích thích. Với lại cách trang trí của nhà hàng mình thấy cũng khá sang trọng đúng chuẩn nhà hàng hơn các nơi khác ^^ Ngoài ra nhà hàng có view khá đẹp vì sát với biển nên làm mình thích lắm!",0,0,4,4,0,0
4372,"Tôi thích cách chế biến hợp khẩu vị của bếp trưởng ở nhà hàng này. Không gian thoáng, phục vụ ân cần, chuyên nghiệp. Giá cả vừa phải.",0,0,4,0,0,0
4373,"Không gian thoáng mát. view đẹp ,nhân viên thì phục vụ nhiệt tình,dễ thương giá cả thì quá rẻ mà ngon nữa Lần sau vào đà nẵng nhất định sẽ ghé lại",0,0,5,0,0,0
4374,"Khu Trung Tâm Trải nghiệm sống tiện nghi, phong phú tại Thị Nại Eco Bay với các công trình thương mai kết hợp vui chơi giải trí, phục vụ nhu cầu của cư dân và du khách. Biệt thự trên đảo Gồm 4 loại biệt thự được bố trí theo từng nhánh, như dòng chảy của đại dương uốn quanh mềm mại, hài hòa với cảnh quan, thiết kế kết hợp hài hòa giữa tự do và riêng tư trong môi trường kết nối cộng đồng, phù hợp với lối sống hiện đại. Khách sạn trên đảo Toạ lạc trên một đảo độc lập, yên tĩnh, được trang bị tiện ích đẳng cấp. Đặc biệt, khách sạn với góc nhìn tuyệt đẹp từ hầu hết các phòng. Khu Resort trên cọc Khu resort trên cọc cho bạn tận hưởng thiên đường “Maldives” ngay tại Thị Nại Eco Bay, nơi giao hoà đất trời, riêng tư và gần gũi với thiên nhiên. Trải nghiệm giá trị cuộc sống cùng với rừng cây và đại dương bao quanh. Bến Du thuyền Du thuyền không chỉ là phương tiện giao thông tiên tiến mà còn là trở thành điểm đến cho những ai tìm kiếm một lối sống phong cách và đẳng cấp. Bến du thuyền góp phần hoàn chỉnh các đầu mối giao thông khu vực trên 5 hòn đảo tại Thị Nại Eco Bay.",5,5,0,0,5,0
4375,"nhà hàng gỗ đẹp nhất mà mình từng đến, bố mẹ và gia đìh mình rất thích món ăn và cách phục vụ của nhà hàng. đặc biệt giá cả rất hợp lý. chị chủ quán thân thiện và nhiệt tình. cảm ơn nhà hàng rất nhiều.",0,0,5,0,0,0
4376,Phòng sạch.. thoáng mát.. nhân viên thân thiện dễ thương. Nói chung là ok.,0,5,0,0,0,0
4377,Giá tốt cho mọi nhà. Vì đây là cửa hàng cửa nhà nước nên mọi người yên tâm về chất lượng nhé.,0,0,0,0,0,5
4378,"Không gian tồi hơn rất nhiều so với bài quảng cáo Buổi sang ko phục vụ trên tầng hai, giảm không gian nên quán khá đông khách Thái độ nhân viên nữ bên nhà kính ko được tốt Đồ uống không ngon",0,0,1,1,0,0
4379,Chất lượng chưa ăn ai nhưng mà đã ko trân trọng khách hàng rồi.,0,0,1,0,0,0
4380,Nếu bạn không muốn một chuyến đi thoải mái thì nên tránh xa hãng xe này.,0,0,0,0,1,0
4381,"Quán sang trọng, view ven biển, sạch sẽ, phù hợp tiệc gia đình, công ty, đông người,...tổ chức tiệc cưới, hỏi, sinh nhật,....",0,0,5,0,0,0
4382,"Nhân viên vui vẻ, phòng phim sạch sẽ. Nhưng vẫn không xử lý được các trường hợp dùng điện thoại làm ồn trong lúc xem phim. Nói chuyện gây mất trật tự ảnh hưởng đến người xem. Không tạo nên ý thức người xem phim văn minh mà toàn đá ghế người khác.",3,0,0,0,0,0
4383,"Chùa cổ trên núi. Làng nghề sản xuất đá mỹ nghệ. Đẹp, sạch, xanh, an ninh. Nơi đáng đi tham quan du lịch, mua sắm đá mỹ nghệ",5,0,0,0,0,0
4384,"Dịch vụ rất chuyên nghiệp, xe máy chất lượng cao, họ cung cấp xe máy rất nhanh với lượng xăng đủ để đi khắp nơi. Rất khuyến khích và sẽ chọn họ một lần nữa nếu tôi trở lại Quy Nhơn.",0,0,0,0,5,0
4385,"Trước đây mình rất thích phở 10 Lý Quốc Sư, nhưng tháng 7/2014 vừa rồi mình qua ăn hơi thất vọng. Nước phở hơi nhạt, thịt bò mỏng.",0,0,0,2,0,0
4386,"Không gian rộng rãi thoáng đãng,nhân viên phục vụ nhiệt tình, thức ăn thì bình thường không có gì là đặc biệt cả, giá cả hơi cao",0,0,4,3,0,0
4387,"Tủ mát không phải tủ lạnh , bỏ đồ k lạnh ,phòng hơi nhỏ",0,3,0,0,0,0
4388,"Phá lấu ở đây siêu ngon luôn nhưng qua mình ăn thì phần ruột có hơi tanh chút (ít lắm nên cũng không ảnh hưởnh gì nhiều đâu). Lagu cũng ngon lắm luôn, đem ra thơm phức, thịt mềm siêu thích luôn. Nhất định ghé thử nha, ngon sạch và giá cũng ok.",0,0,0,5,0,0
4389,"Massage toàn thân bằng đá, khá là đã luôn ý, nhân viên chuyên nghiệp, vui tính lắm, mình massage trong 60 p nè, hơi bị hiệu quả luôn ý, cơ thể sảng khoái, rất hài lòng luôn",4,0,0,0,0,0
4390,"Vé cập nhật 11/2018 là 700k. Có cầu bàn tay phật ở lưng đồi, có khoảng vài trăm người trên cái cầu đó, hầu hết là Trung Quốc, Hàn Quốc. Ko khí ồn ào sô bồ. Lên đến trên cùng là tổ hợp lâu đài nhân tạo, bạn sẽ đi vòng vòng và thưởng thức đồ ăn giá cắt cổ ở đây",2,0,0,0,0,0
4391,"Quán có cách trang trí đẹp, lên món cũng không nhanh nhưng quán đông, có thể thông cảm được. Đồ ăn thì khá đắt, với lại thích hợp đi nhiều chứ 2 người mà ăn vài món thôi là dư đồ ăn luôn. Có 1 món là dưa muối mậu dịch, mình không gọi nhưng nhà hàng vẫn để sẵn trên bàn... Không thích cách làm như vậy",0,0,2,2,0,0
4392,"Tôi đã mua 3 cái bánh mì với họ. Giá 25.000 đồng một chiếc. Ăn ngon như mọi khi. Tôi cũng mua một hộp nhỏ dán gan 23.000 đồng. Bánh mì ở những nơi khác thường có giá khoảng một nửa giá nhưng sau khi ăn Như Lan, tôi có thể nhận ra sự khác biệt.",0,0,0,4,0,0
4393,"Quy Nhơn là một trong những thành phố yêu thích của tôi tại Việt Nam và quán bar này là một trong những nơi tốt nhất để bạn có thể đi chơi ở đây.
 Thiết kế thoáng mát, bia lạnh bíp, bóng bàn, phi tiêu. . vv Rất nhiều hoạt động hàng ngày. Bạn có thể dễ dàng gặp gỡ một người mới ở đây: người nước ngoài, du khách ba lô, du lịch, người dân địa phương nên nó là một hỗn hợp tốt cho bầu không khí của họ. Rất khuyên! ! !",0,0,5,0,0,0
4394,"resort này có chất lượng và dịch vụ cũng được. Cung cách phục vụ cũng ok, phòng ốc tiện nghi, sạch sẽ. Vị trí cũng khá thuận tiện cho việc đi lại, giá cả hợp lý, phù hợp với nhu cầu của tôi.",0,4,0,0,0,0
4395,"Sân bay tuy nhỏ nhưng bố trí khá thuận lợi,hợp lí cho khách di chuyển. Trong sân bay có nhiều cửa hàng, hàng hóa đa dạng,cách phục vụ tận tình. Cảm giác rất hài lòng. Một điểm cộng cho Quy Nhơn. Giúp cho khách hàng hài lòng và muốn quay trở lại hơn.",0,0,0,0,4,4
4396,"Quán nằm ở đường Phan Bội Châu , là nơi tập trung nhiều quán ăn vặt của thành phố Qui Nhơn . Kem Misu là quán vỉa hè , khá nhiều bàn và không gian mát mẻ . Khách đông , nhân viên phục vụ nhanh . Menu đa dạng các món ăn vặt , kem , nước . Giá ở đây rất bình dân . Từ 7k trở lên . Lẩu kem 60k như hình rất nhiều , một lẩu 5,6 người ăn mới hết . Gỏi các loại 7k 1 dĩa rất ngon . Thạch dừa 7k . Mình thích ăn nem nướng , thạch dừa và trứng sốt me ở đây . Nem nướng 10k 1 phần , nem được nướng với nhiệt độ vừa phải , chấm với sì dầu ớt cay ăn kèm vị hăng của tỏi . Trứng sốt me là trứng cút tẩm bột chiên giòn , sau đó rưới sốt me lên ăn kèm với rau răm . Luôn ủng hộ quán ❤️",0,0,5,5,0,0
4397,Quán ăn quá chán. Món ăn mang ra phải xin nước chấm thì mới có. Hầu hết các món chỉ có 2-3 loại nước chấm. Quán rất nóng. Xin cái quạt cho mát mà nhân viên ko nhiệt tình đưa quạt hư.,0,0,1,0,0,0
4398,"Các món ăn ở đây món nào cũng ngon , đặc biệt ngon nhất là món dimsum ăn mà muốn ăn hoài lunn",0,0,0,4,0,0
4399,"Mình với vợ chồng cô bạn mới đi ăn về. Mình ấn tượng nhất ở quán này đó chính là nước chấm, mỗi loại đều có một thứ nước chấm đi kèm,vậy nên trên bàn mình có 3 người mà chắc chục dĩa nước chấm. Mình duyệt điều này vì nó hợp vệ sinh và nước chấm hợp với món ăn tạo độ ngon. Khách quan mình thấy quán này khá ổn, bò cuộn kim châm cũng nhiều thịt bò, nước lẩu cũng nhiều đồ nhúng và đậm đà nữa. Mỗi người tầm 100k là no không thấy đường về rồi. Lần sau có lương quay lại ăn tiếp.",0,0,4,5,0,0
4400,"Đẹp, chia làm nhiều bãi, các quán dễ thương, bờ biển rộng, mát và thoáng, không đông khách du lịch như các bãi chính",4,0,0,0,0,0
4401,"lần đầu đến Nha Trang book trúng hotel này mình khá ưng ý, phòng sạch sẽ, gần biển đu bộ là tới. các bạn nhân viên rất dễ thương",0,4,0,0,0,0
4402,"Bãi biển đẹp, hy vọng vài năm tới sẽ được đầu tư cơ sở hạ tầng để phát triển tiềm năm cũng như lợi thế du lịch biển.",4,0,0,0,0,0
4403,"Vợ tôi và tôi hài lòng với bữa ăn của chúng tôi. Đây không phải là el gauchos 'nhưng nếu bạn muốn một miếng phi lê ngon, trung thực, với dịch vụ tốt và rượu ngon với giá cả phải chăng hơn, tôi khuyên bạn nên dùng nó. Cảm ơn!",0,0,0,4,0,0
4404,"Biển cực trong, sạch. Sâu tầm 2,5m, có thể nhìn rõ san hô bên dưới. Giá cũng khá ổn, nếu chỉ đi thuyền ra thì 70k, ngắm san hô 10k, thuê thuyền sup 200k, chơi cano 200k, thuyền chuối 100k/ người. Nếu đi đông thì có thể thuê thuyền chuối, cực vui. Dân quanh đó và chủ bè rất hiền, vui tính.",5,0,0,0,0,0
